Open time,Open,High,Low,close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
10/15/2019,8346.86,8403,8090,8159.29,32773.06248,00:00.0,270727559.77701086,399447,16822.94002,139031758.65565604,0
10/16/2019,8159.3,8181.16,7917,7991.74,34733.59397,00:00.0,279586845.5362138,421026,17198.82798,138510455.77691367,0
10/17/2019,7995.02,8124.92,7929.03,8070.58,29656.94916,00:00.0,238343204.48251528,356490,15922.04606,127960055.04589143,0
10/18/2019,8070.71,8115,7816.01,7947.01,31353.18142,00:00.0,248931322.1008505,399783,15692.63445,124639536.56963076,0
10/19/2019,7946.89,8098.1,7866.92,7948.01,26627.88939,00:00.0,211909734.13572004,349746,13886.83824,110541248.1750374,0
10/20/2019,7949.87,8297,7870,8223.35,34286.45265,00:00.0,275899861.65387124,396091,18042.42368,145235373.21216157,0
10/21/2019,8223.35,8333,8142.03,8197.27,30448.67954,00:00.0,250117281.63661337,367169,16584.00038,136247602.03863662,0
10/22/2019,8197.28,8297.99,8000,8020,34651.82866,00:00.0,283535483.41051364,384699,16767.03682,137253195.95826292,0
10/23/2019,8020.06,8047.59,7300,7466.62,63897.4571,00:00.0,488220760.6464156,610241,28473.7303,217502083.43670303,0
10/24/2019,7468.47,7503.68,7337.99,7412.41,32714.38327,00:00.0,243246414.9489239,403778,16705.37636,124225722.47547963,0
10/25/2019,7412.41,8799,7361,8655.02,90748.21817,00:00.0,737329544.8835196,775418,49588.97661,402740312.18785393,0
10/26/2019,8655.88,10370,8470.38,9230,162588.5854,00:00.0,1522244166.4108484,1185369,81590.33653,764040095.6,0
10/27/2019,9230,9794.98,9074.34,9529.93,93833.5416,00:00.0,887438297.7462668,799978,47320.55467,447629005.3965626,0
10/28/2019,9528.23,9902.1,9160,9205.14,80174.21732,00:00.0,759178942.9488419,681128,39754.6815,376584590.21858096,0
10/29/2019,9204.45,9550,9072,9407.62,64158.46245,00:00.0,600611324.6356996,559589,32787.04917,307062268.4199178,0
10/30/2019,9407.62,9409.84,9001.01,9154.72,55241.78643,00:00.0,506584830.0313323,524035,27416.56175,251452283.2053046,0
10/31/2019,9154.02,9405,8913,9140.85,54376.0249,00:00.0,498152743.7348088,490183,27252.20354,249802680.66380808,0
11/1/2019,9140.86,9279,9030,9231.61,43594.81412,00:00.0,398803069.00908464,478002,22843.60504,209045155.8809569,0
11/2/2019,9231.4,9373.74,9186.21,9289.52,28923.06083,00:00.0,268119579.73009112,325421,15316.18786,141991067.1533321,0
11/3/2019,9289.85,9362.57,9066.14,9194.71,27894.37828,00:00.0,256664259.6621914,326024,13611.80656,125328511.00426772,0
11/4/2019,9196.46,9513.68,9115.84,9393.35,45894.45628,00:00.0,426792003.1749065,453749,24741.81593,230142613.2075244,0
11/5/2019,9392.4,9454.95,9175.76,9308.66,45935.87367,00:00.0,428156963.0785469,492885,22809.23956,212668961.3761961,0
11/6/2019,9307.73,9440.91,9250.01,9339.05,37336.17037,00:00.0,348607499.83121693,402997,18947.02413,176929534.86037743,0
11/7/2019,9339.16,9375,9101,9216.2,39117.47085,00:00.0,361217475.05834645,401984,19603.52357,181092296.0400377,0
11/8/2019,9214,9261,8696,8773.73,62107.28924,00:00.0,555589995.9935858,567331,30046.12929,268900339.2631225,0
11/9/2019,8773.74,8880,8724.88,8809.41,29469.48141,00:00.0,259733491.8299089,326730,14990.42225,132136096.26889738,0
11/10/2019,8809.18,9147.19,8750,9039.47,34422.0298,00:00.0,307316853.90375423,375946,17722.19709,158219187.66195828,0
11/11/2019,9040.16,9072.32,8618.68,8733.27,44888.05355,00:00.0,394585996.3292871,415982,22111.94306,194310323.8567873,0
11/12/2019,8733.36,8888,8567.6,8821.94,40366.62947,00:00.0,352675938.4,406765,20225.03456,176773688.17197937,0
11/13/2019,8821.91,8844.99,8702,8777.12,26810.11692,00:00.0,235060554.1241016,281593,13524.99304,118583622.59890504,0
11/14/2019,8777.54,8800,8582.6,8646.68,33468.46896,00:00.0,290104306.9530332,337019,16272.81679,141092283.63703057,0
11/15/2019,8646.38,8790,8400,8471.73,46087.41775,00:00.0,394708981.3155723,423919,22568.29012,193359510.76146767,0
11/16/2019,8471.62,8543,8400,8491.02,20902.29975,00:00.0,177222838.38564816,231473,10703.62978,90759494.93371467,0
11/17/2019,8490.74,8635,8350.68,8502.4,27009.03708,00:00.0,229995700.81158423,259594,13607.51618,115878483.61499643,0
11/18/2019,8502.87,8503.52,8060,8187.17,43017.69094,00:00.0,358706174.8252184,366263,20525.11692,171255974.96099597,0
11/19/2019,8186.5,8218.63,8003,8133.64,43556.06103,00:00.0,353463792.04443395,357382,21816.72508,177061624.17883486,0
11/20/2019,8133.83,8264.29,8038.4,8098.01,32466.23098,00:00.0,263387575.5,288843,16751.18646,135913703.28376597,0
11/21/2019,8098.56,8134.73,7500,7627.74,58418.78026,00:00.0,455166676.2781802,430062,26902.36985,209669250.00512213,0
11/22/2019,7627.79,7750,6790,7268.23,126603.1403,00:00.0,917881536.3,817604,60867.91218,441369226.6062732,0
11/23/2019,7268.23,7344.48,7080.01,7311.57,50449.89476,00:00.0,364446217.3737604,414045,25882.63147,187044325.0693693,0
11/24/2019,7311.1,7330.39,6861,6903.28,67890.20648,00:00.0,481922941.3269758,446014,33387.5287,237048588.0634904,0
11/25/2019,6900.23,7377.69,6515,7109.57,119645.7352,00:00.0,831628458.3049068,679721,60533.39361,421590444.0656638,0
11/26/2019,7109.99,7340,7017.48,7156.14,65722.39769,00:00.0,469602476.91268086,433933,33301.34994,237985219.12113363,0
11/27/2019,7154.75,7655,6840,7508.52,92452.87349,00:00.0,671646609.1695509,582055,47058.02874,342164140.1831574,0
11/28/2019,7507.9,7643,7360,7419.49,56933.98111,00:00.0,427572714.9456008,388953,28876.70895,216954965.9916893,0
11/29/2019,7418.52,7850,7362.3,7739.68,60745.30087,00:00.0,463006956.68515134,412929,31576.88619,240751084.86781704,0
11/30/2019,7740.99,7810,7441,7541.89,46989.43362,00:00.0,358749026.3607554,346506,23743.61034,181318684.7679096,0
12/1/2019,7540.63,7541.85,7210,7390.89,60769.34231,00:00.0,446524917.2059704,420573,31120.00293,228709227.5,0
12/2/2019,7391.5,7420.56,7151.1,7294.28,46330.25604,00:00.0,337889295.5101809,326881,24043.61639,175417845.96777073,0
12/3/2019,7294.42,7400,7241.35,7292.71,33149.47749,00:00.0,242379261.1043476,265391,16639.29484,121693871.29329205,0
12/4/2019,7292.71,7750,7067,7194.32,83153.70159,00:00.0,608670609.9747069,516250,41870.64047,306646928.0153292,0
12/5/2019,7194.59,7485,7150,7389,59306.67886,00:00.0,434738864.7840124,430359,30794.87401,225785929.45196423,0
12/6/2019,7389,7590.03,7305,7527.47,48189.08794,00:00.0,356905919,367854,25901.01433,191894551.37719464,0
12/7/2019,7527.8,7619.62,7470.16,7488.21,31498.68417,00:00.0,237000924.85530463,263592,16179.18492,121730405.77530764,0
12/8/2019,7487.31,7564,7374.86,7510.11,29856.89763,00:00.0,223314325.61846468,257514,15295.64625,114410839.18893658,0
12/9/2019,7510.11,7650,7273,7338.64,46621.88749,00:00.0,347471155.4826833,359648,23733.12632,176936408.77023643,0
12/10/2019,7338.64,7407.6,7157.1,7224.13,49723.76214,00:00.0,363127435.3955167,439637,24739.06415,180700991.44760168,0
12/11/2019,7224.15,7275.5,7125.66,7210,30093.09194,00:00.0,217095653.86658928,268269,15475.53917,111646214.45842431,0
12/12/2019,7210,7295,7080.3,7198.08,42288.60093,00:00.0,303657479.5,331414,20847.38403,149736412.31992897,0
12/13/2019,7197.76,7309.05,7190.76,7258.48,27609.8738,00:00.0,199836160.23365223,252135,14299.03326,103507284.73033176,0
12/14/2019,7257.37,7271.77,7012,7064.05,29561.98597,00:00.0,211004228,276819,14397.27374,102799669.53690346,0
12/15/2019,7064.14,7200.3,7008.35,7118.59,26395.77814,00:00.0,187402764.5635312,262651,13778.88015,97846824.91339022,0
12/16/2019,7119.6,7150,6836,6891.72,43863.99306,00:00.0,307508569.8925137,371202,21512.68837,150883357.87501085,0
12/17/2019,6891.44,6942.21,6560,6623.82,53865.06993,00:00.0,364087469.8222779,454097,26510.45395,179268531.68762407,0
12/18/2019,6623.84,7440,6435,7277.83,95636.65125,00:00.0,654057202.1588289,714073,49843.65082,341707270.92404455,0
12/19/2019,7277.83,7380,7038.31,7150.3,55509.04908,00:00.0,397407677.1,439761,27456.52827,196558003.60942763,0
12/20/2019,7151.31,7220,7079.5,7187.83,32132.06921,00:00.0,229842650.4214953,312766,16641.05269,119044689.29161473,0
12/21/2019,7188.01,7190.58,7105,7132.75,19467.17403,00:00.0,139069157.08645767,212162,10119.76101,72297064.99889134,0
12/22/2019,7131.59,7518.54,7122.47,7501.44,39137.45515,00:00.0,285577206.9406348,356612,20625.43673,150554135.68143037,0
12/23/2019,7500.71,7695.38,7265.84,7317.09,68051.9972,00:00.0,510710431.7668603,530669,33444.24377,251116788.7252932,0
12/24/2019,7317.3,7436.68,7157.04,7255.77,43629.49419,00:00.0,318428019,384678,21552.75121,157326354.03834856,0
12/25/2019,7255.77,7271.77,7128.86,7204.63,27492.04432,00:00.0,198273303.10954583,289924,14433.03899,104115922.41287488,0
12/26/2019,7205.01,7435,7157.12,7202,36259.76108,00:00.0,263289798.9561876,337695,18887.86567,137178762.78933653,0
12/27/2019,7202,7275.86,7076.42,7254.74,33642.70186,00:00.0,242214722.72289035,297262,16882.39677,121593559.33506627,0
12/28/2019,7254.77,7365.01,7238.67,7316.14,26848.9822,00:00.0,196322192.43800187,272607,13894.47624,101598406.02770424,0
12/29/2019,7315.36,7528.45,7288,7388.24,31387.10609,00:00.0,231731575.8282169,283213,15999.77783,118139507.92862746,0
12/30/2019,7388.43,7408.24,7220,7246,29605.91178,00:00.0,216508875.51767525,279033,13768.25666,100676879.90295008,0
12/31/2019,7246,7320,7145.01,7195.23,25954.45353,00:00.0,187518399.3,251976,12595.93035,91036201.14,0
1/1/2020,7195.24,7255,7175.15,7200.85,16792.38817,00:00.0,121214452.11606228,194010,8946.955535,64597785.21233434,0
1/2/2020,7200.77,7212.5,6924.74,6965.71,31951.48393,00:00.0,225982341.3011403,302667,15141.61134,107060829.07806464,0
1/3/2020,6965.49,7405,6871.04,7344.96,68428.50045,00:00.0,495098582.96203536,519854,35595.49627,257713113.85172856,0
1/4/2020,7345,7404,7272.21,7354.11,29987.97498,00:00.0,219874240.93994808,279370,16369.38225,120035111.72407164,0
1/5/2020,7354.19,7495,7318,7358.75,38331.0856,00:00.0,284848683.7891762,329209,19455.36956,144600094.38965073,0
1/6/2020,7357.64,7795.34,7346.76,7758,54635.69532,00:00.0,413330481.2260492,449937,28853.76777,218411610.65942463,0
1/7/2020,7758.9,8207.68,7723.71,8145.28,91171.68466,00:00.0,724202791.1429626,685315,46192.11155,366866967.6139318,0
1/8/2020,8145.92,8455,7870,8055.98,112622.6426,00:00.0,926410232.6045058,830375,55071.10951,453284250.4545396,0
1/9/2020,8054.72,8055.96,7750,7817.76,64239.51983,00:00.0,507258250.4748797,478800,31645.75922,249899679.33440104,0
1/10/2020,7817.74,8199,7672,8197.02,82406.77745,00:00.0,652774220.3884369,606101,42361.75531,335845385.67483306,0
1/11/2020,8198.86,8286.34,8003.16,8020.01,54810.03267,00:00.0,445034349.5647021,469131,27916.12497,226716001.44288608,0
1/12/2020,8020.01,8197,7960,8184.98,38131.49434,00:00.0,309351920.5,350662,19718.5411,159972663.9929187,0
1/13/2020,8184.97,8196,8055.89,8110.34,31159.75568,00:00.0,252656965.3581501,289144,15215.2265,123407351.91807936,0
1/14/2020,8110.34,8880,8105.54,8810.01,120399.1267,00:00.0,1032735180.8658738,915328,62492.09668,536081638.0541857,0
1/15/2020,8814.64,8916.48,8564,8821.41,84816.29761,00:00.0,743712237.2790816,764048,42493.55103,372770745.1792992,0
1/16/2020,8820.01,8859.81,8586,8720.01,51991.07428,00:00.0,451752380.28108114,543064,25996.30135,225914888.3777724,0
1/17/2020,8720.15,9041.65,8672.44,8913.28,70897.73738,00:00.0,629568740.7,676403,36139.80885,320997160.95891666,0
1/18/2020,8913.27,8988.88,8806.38,8915.96,38294.74655,00:00.0,340852837.9160803,458182,19421.29531,172895403.23974317,0
1/19/2020,8915.09,9198.98,8466,8701.7,70676.88926,00:00.0,623950864.2762928,615665,33655.94324,297282818.0931591,0
1/20/2020,8701.72,8746.99,8521.28,8642.35,38896.63975,00:00.0,336447837.0018059,385006,19453.86378,168293007.48754647,0
1/21/2020,8642.35,8789,8488,8736.03,36494.68766,00:00.0,316056705,365621,18731.87164,162303157.94279355,0
1/22/2020,8736.04,8818,8590,8682.36,29080.55714,00:00.0,252638888.2149256,317424,14477.15751,125794389.99554266,0
1/23/2020,8682.77,8691.81,8306.39,8404.52,48165.9446,00:00.0,407428808.67533696,464805,23287.71244,196965082.04041368,0
1/24/2020,8404.52,8528.02,8238,8439,41687.52953,00:00.0,349874174.79003936,407271,21293.48959,178752179.11477745,0
1/25/2020,8438.99,8451.26,8254.9,8340.58,25521.15793,00:00.0,212869245.63589776,283118,13076.75279,109098245.22427256,0
1/26/2020,8340.01,8618.13,8293.66,8615,31130.48516,00:00.0,263941925.3,332612,15797.91127,133936210.1435635,0
1/27/2020,8614.39,9000,8535,8907.57,53973.543,00:00.0,473194952.8044688,514196,28592.32652,250794158.80919072,0
1/28/2020,8907.57,9400,8862.4,9374.21,74584.85377,00:00.0,676593159.4823396,616678,38852.36325,352558461.2153821,0
1/29/2020,9375.34,9449.24,9216,9301.53,53864.06512,00:00.0,503188568.8363578,492545,26615.65133,248688826.41119045,0
1/30/2020,9301.57,9578,9204.44,9513.21,60626.74426,00:00.0,569652869.8196837,529570,30852.55545,290043577.4392868,0
1/31/2020,9511.52,9530.22,9210.01,9352.89,45552.02235,00:00.0,425779010.4065367,428547,22482.4709,210150300.2222744,0
2/1/2020,9351.71,9464.53,9281,9384.61,28578.06735,00:00.0,268137739.9933375,334972,14679.12631,137764121.89168733,0
2/2/2020,9384.41,9477.03,9120,9331.51,45690.91254,00:00.0,428064088.6904683,446558,22588.40606,211808205.79156944,0
2/3/2020,9331.59,9618.79,9234,9292.24,50892.13345,00:00.0,476379993.49247247,492124,24781.3977,232065946.5,0
2/4/2020,9291.35,9350,9093.01,9197.02,53308.17527,00:00.0,491136137.2107625,528930,26103.43231,240571508.2401516,0
2/5/2020,9197.02,9744.45,9177.22,9612.04,64870.41562,00:00.0,613540574.7818311,661758,35375.6052,334620486.1373669,0
2/6/2020,9612.03,9862.57,9526.35,9772,64949.70659,00:00.0,631245079.8223813,682179,32143.45465,312506614.3866245,0
2/7/2020,9772,9885,9730,9813.73,43966.11463,00:00.0,430744860.1814393,582249,22733.98819,222761439.9557888,0
2/8/2020,9813.87,9940,9667.11,9895.05,43600.84367,00:00.0,427781790.2,514573,22664.38184,222438123.8466874,0
2/9/2020,9895.04,10166,9880.75,10151.75,43408.47562,00:00.0,437441704.9053964,536848,22408.27733,225799470.0027466,0
2/10/2020,10151.72,10188,9756,9851.83,59573.08462,00:00.0,590091358.4,690308,28618.88325,283509329.4368132,0
2/11/2020,9851.74,10323.59,9700,10223.08,62422.39522,00:00.0,624970415.4054741,710170,31905.31642,319373572.87250507,0
2/12/2020,10223.08,10450,10223.08,10326.46,61008.06393,00:00.0,629756037.5160786,857655,31141.8077,321525481.5414018,0
2/13/2020,10325.33,10500,10080,10229.63,79344.35876,00:00.0,815507473.7,932802,38475.27255,395629173.0386233,0
2/14/2020,10227.78,10381.56,10111.37,10344.36,47038.48017,00:00.0,482455622,622310,23697.00549,243079257.30551487,0
2/15/2020,10344.36,10375,9801,9904.72,57657.20295,00:00.0,580845331.1747848,739781,26758.58032,269731775.5031557,0
2/16/2020,9904.46,10050,9638.12,9917.27,60023.99954,00:00.0,592584876.9040861,708070,29406.13684,290482773.25193715,0
2/17/2020,9910.7,9964.16,9452.67,9706,70261.0119,00:00.0,680009637.6159953,778058,33221.83924,321724146.0973481,0
2/18/2020,9706,10250,9576.01,10164.71,70604.12402,00:00.0,696870122.8,723413,37303.99633,368380176.6487257,0
2/19/2020,10164.78,10250,9350,9593.79,55162.5869,00:00.0,547679966.9292257,588760,25457.91648,253188749.12823528,0
2/20/2020,9594.65,9699,9400,9596.42,60152.34291,00:00.0,576020107.4626018,667387,29843.20888,285816414.8781603,0
2/21/2020,9597.21,9755.51,9550.21,9677.05,42181.55452,00:00.0,408286949.8035292,470599,21645.26761,209532434.5763331,0
2/22/2020,9677.05,9709.17,9560.02,9650.86,24636.75762,00:00.0,237544283.22525856,319961,13267.24651,127929552.9975982,0
2/23/2020,9650.85,9990,9645,9936.4,37702.08984,00:00.0,371815095.46744496,441935,20035.25055,197592792.86246952,0
2/24/2020,9936.4,9990,9473.56,9656.13,55796.59612,00:00.0,542081527.6408329,589384,26426.93064,256859539.02050737,0
2/25/2020,9655.52,9675,9250,9315.84,54379.34455,00:00.0,514946930.5660231,579079,26318.93416,249358678.88131344,0
2/26/2020,9316.48,9377.44,8633.63,8785.25,92130.34548,00:00.0,830717784.3790948,871018,41928.87481,378197861.5816548,0
2/27/2020,8786,8971.77,8531,8823.21,72483.57876,00:00.0,636955872.7625463,696646,35410.01449,311229361.68385184,0
2/28/2020,8823.25,8900,8445,8692.91,71155.20898,00:00.0,615664817.0103912,655727,35295.60614,305533926.9847336,0
2/29/2020,8690.8,8790,8523.55,8523.61,36748.18304,00:00.0,318585951.9885324,414175,18916.85456,164044036.86872095,0
3/1/2020,8523.61,8750,8411,8531.88,43892.20178,00:00.0,375729315.25408256,472019,21838.36887,186962259.7068905,0
3/2/2020,8530.3,8965.75,8498,8915.24,60401.31773,00:00.0,528906629.5628192,564535,31213.0806,273395227.9483244,0
3/3/2020,8911.18,8919.65,8651,8760.07,55154.99728,00:00.0,484181096.3229558,512762,26954.22975,236655810.14459231,0
3/4/2020,8760.07,8848.29,8660,8750.87,38696.48258,00:00.0,338849891.95293546,454817,19279.33119,168832874.50723547,0
3/5/2020,8750.99,9159.42,8746.54,9054.68,58201.86636,00:00.0,524102029.20478296,619552,30482.08217,274387102.9108894,0
3/6/2020,9054.64,9170,8985.5,9131.88,43782.94804,00:00.0,397598476.42056286,493216,22296.56051,202484342.22117203,0
3/7/2020,9130.89,9188,8835,8886.66,45422.20453,00:00.0,409983263.8,485400,22281.71586,201161181.30473223,0
3/8/2020,8885.25,8886.76,8000,8033.31,77537.31517,00:00.0,656931544.7821604,740741,34843.60785,295351474.4354491,0
3/9/2020,8034.76,8179.31,7632.01,7929.87,116968.8633,00:00.0,918787729.0855838,929234,58020.95793,455866837.3046225,0
3/10/2020,7929.87,8149,7728.01,7894.56,86783.44388,00:00.0,689700153.4490932,737528,43673.58402,347117049.36196727,0
3/11/2020,7894.57,7980,7590,7934.52,79942.41117,00:00.0,624465167.3648188,699401,40497.89274,316442882.75970125,0
3/12/2020,7934.58,7966.17,4410,4800,261505.6087,00:00.0,1628590104.2222133,1770812,119298.0062,743481672.2037648,0
3/13/2020,4800.01,5955,3782.13,5578.6,402201.6738,00:00.0,2063819540.6389947,2309830,197511.9543,1017423855.755749,0
3/14/2020,5576.05,5640.52,5055.13,5172.06,136910.136,00:00.0,736651880.9210789,1106125,66104.01973,356020329.8521769,0
3/15/2020,5172.48,5940,5093.1,5361.3,139916.1465,00:00.0,753755706.4268771,1037714,70540.65095,380499471.94982266,0
3/16/2020,5360.33,5365.42,4442.12,5028.97,227276.9228,00:00.0,1113690309.1015868,1608176,108901.9674,533857910.81658685,0
3/17/2020,5028.86,5525,4921.45,5312.64,150089.9263,00:00.0,793147908.2684975,1069217,74698.37425,394902319.12415856,0
3/18/2020,5312.64,5436.17,5009.37,5393.04,137127.6349,00:00.0,719748122.5,962843,65106.06778,341970839.5779824,0
3/19/2020,5393.26,6400,5252.53,6162.37,199020.8734,00:00.0,1164739707.514236,1403608,99011.94701,579536547.7582244,0
3/20/2020,6162.05,6900,5670,6208.36,219298.3295,00:00.0,1401734013.175202,1580069,104719.6392,670117999.1481416,0
3/21/2020,6204.57,6456.98,5860.02,6186.98,128913.6684,00:00.0,794962136.6384171,990974,63326.09685,390737241.11380976,0
3/22/2020,6187.04,6407.87,5734.01,5816.19,119115.9905,00:00.0,722895653.5100614,952259,57189.89835,347411876.3609581,0
3/23/2020,5816.05,6600,5688,6467.31,164674.2158,00:00.0,1015525672.0743864,1099406,84136.01173,519197453.1358876,0
3/24/2020,6465.25,6833,6371.33,6744.72,151138.0099,00:00.0,1001890515.2399886,1012669,72781.81733,482659188.5527677,0
3/25/2020,6744.69,6957.96,6450,6677.43,132155.735,00:00.0,880250736.9079887,912179,63515.16835,423439621.64069456,0
3/26/2020,6677.42,6780,6510,6737.36,83026.55521,00:00.0,552537189.4793514,668467,41123.41051,273834254.4669248,0
3/27/2020,6737.27,6842.59,6261,6359.11,82914.96835,00:00.0,551326113.8552039,643631,38439.27222,255910741.8176017,0
3/28/2020,6359.11,6360,6024,6236.65,93159.69343,00:00.0,577986706.1289365,725588,44960.52344,279053353.63500285,0
3/29/2020,6236.65,6266,5866.56,5881.42,63311.62771,00:00.0,383707122.50096285,496709,29080.96792,176336037.90451324,0
3/30/2020,5880.5,6599,5857.76,6394.38,118889.55,00:00.0,747569726.4544197,784034,58863.31298,370039956.0073812,0
3/31/2020,6394.45,6523.23,6321.4,6410.44,72337.59526,00:00.0,465780496.6224872,538231,34730.90233,223650665.2498105,0
4/1/2020,6412.14,6679.94,6150.11,6642.92,97500.7524,00:00.0,618527468.8,758061,49161.3702,312180122.9802661,0
4/2/2020,6643.36,7198,6551,6794.09,149299.9069,00:00.0,1014494762.4416422,1101043,74722.16375,508095825.9586769,0
4/3/2020,6793.86,7048,6602.1,6734.1,104080.2769,00:00.0,710254017.1,840456,51077.93867,348762338.7,0
4/4/2020,6732.97,6990.41,6650.01,6856.99,72990.86114,00:00.0,495076283.5209042,659051,36419.05668,247173793.29146555,0
4/5/2020,6857.41,6895.54,6677.52,6772.78,49685.35698,00:00.0,337062083,506433,23875.57831,162008820.3887751,0
4/6/2020,6772.78,7355.14,6765,7329.9,118052.0008,00:00.0,837357664.6519214,956586,59322.20887,420706756.20827895,0
4/7/2020,7329.9,7459.69,7077,7197.32,103585.1689,00:00.0,757201786.6976631,924436,48811.26779,357008427.72553915,0
4/8/2020,7197.32,7420,7150,7361.28,76059.14584,00:00.0,555122600.3,750516,39000.55257,284685809.77746606,0
4/9/2020,7360.26,7371.92,7108.08,7283.54,61094.87242,00:00.0,444741085.9037586,686207,28801.89285,209718590.1428961,0
4/10/2020,7283.54,7295.75,6739.98,6858.92,104674.6234,00:00.0,727281590.7719399,949050,47958.96081,333222230.69815034,0
4/11/2020,6858.92,6944.3,6760,6876.83,45470.29321,00:00.0,311699573.5,484618,21157.12838,145036158.54711846,0
4/12/2020,6876.84,7177,6780,6903.79,73868.6665,00:00.0,516235035.1865113,648323,35637.95869,249206873.1827196,0
4/13/2020,6903.79,6903.79,6575,6837.91,96415.47657,00:00.0,649390681.2485026,804179,44648.49219,300780988.70993096,0
4/14/2020,6838.04,6978,6754.28,6868.7,69068.62329,00:00.0,474794776.19211113,608665,32019.32234,220122993.7265764,0
4/15/2020,6868.57,6933,6605,6621.24,61571.38499,00:00.0,416947490.61569566,581374,29866.89225,202324176.1600372,0
4/16/2020,6621.25,7190,6468.27,7101.94,125009.8575,00:00.0,865277543.3946935,971163,63251.20433,438475139.10829705,0
4/17/2020,7101.99,7148.12,6972.98,7027.55,54126.50976,00:00.0,382334236.1694789,537554,25973.97068,183489537.2,0
4/18/2020,7026.78,7293.08,7014.4,7248.6,49488.54282,00:00.0,354845083.7761889,494670,23980.64473,171950110.4,0
4/19/2020,7248.6,7266.15,7055.6,7120.74,45664.86393,00:00.0,326485586.9317384,483574,21519.03098,153854417.3706887,0
4/20/2020,7121.4,7220,6751,6826.83,90149.49137,00:00.0,629612368.7476892,785174,40427.51593,282531224.3,0
4/21/2020,6828.98,6940,6762,6841.37,60109.71081,00:00.0,411800606.0815972,555797,27732.1644,190003705.32072505,0
4/22/2020,6841.36,7156.38,6818,7125.14,61486.37733,00:00.0,431271646.1755991,508659,28258.85992,198241315.96185333,0
4/23/2020,7125.12,7738,7020,7482.39,102773.5696,00:00.0,756320213.5858521,881099,52475.59854,386041564.8244506,0
4/24/2020,7483.96,7615.96,7388,7505,60182.11994,00:00.0,452118137.7940016,601093,29412.50914,220931579.3206532,0
4/25/2020,7505,7705,7431.07,7538.67,43874.42773,00:00.0,331292050.77197313,521943,21111.14095,159480178.3798996,0
4/26/2020,7539.03,7700,7480,7693.1,50522.61621,00:00.0,384202783.2747096,554480,24707.49423,187939788.77144253,0
4/27/2020,7693.1,7792.02,7606,7774.62,65441.33958,00:00.0,504025811.6512536,637800,31594.1066,243380424.90896007,0
4/28/2020,7773.51,7780,7659.12,7738.98,46302.75264,00:00.0,357391780.9307627,499414,21305.50136,164468534.08844885,0
4/29/2020,7738.58,8952.89,7710.05,8778.57,183546.8875,00:00.0,1536390177.0449488,1433128,91462.00562,765292175.0671883,0
4/30/2020,8778.58,9460,8401,8620,206277.2141,00:00.0,1839283907,1661554,99484.47638,887675398.2,0
5/1/2020,8620,9059.18,8613.56,8826.96,91468.81506,00:00.0,805640126.6308703,865960,44763.35448,394216389.9038655,0
5/2/2020,8825.67,9010,8753,8972.05,59002.08755,00:00.0,523838859.5442492,637884,30400.35345,269917468.34160125,0
5/3/2020,8972.58,9200,8712,8894.16,90126.06564,00:00.0,808427095.9321591,877460,44321.3704,397824441.8012372,0
5/4/2020,8894.15,8950,8522,8871.96,84418.51233,00:00.0,738343818.6939254,848802,39118.38022,342180074.58001775,0
5/5/2020,8871.92,9118.58,8760,9021.83,76480.76534,00:00.0,683083018.8779808,812543,37454.51838,334700993.4328503,0
5/6/2020,9021.36,9395,8906.21,9142.92,105925.3024,00:00.0,972793508.4649074,1007661,51189.79089,470167656.5656032,0
5/7/2020,9143.4,10067,9021,9986.4,147154.6114,00:00.0,1409783462.006364,1254835,74602.19311,715407978.1961043,0
5/8/2020,9986.3,10035.96,9705,9800.01,100683.7964,00:00.0,997005843.7404792,967816,46207.63759,457701324.85886586,0
5/9/2020,9800.02,9914.25,9520,9539.4,81950.67957,00:00.0,795001351.6797024,839384,36738.67924,356475632.6589253,0
5/10/2020,9539.1,9574.83,8117,8722.77,183865.182,00:00.0,1594996476.9756367,1565771,84376.58077,731417660.4,0
5/11/2020,8722.77,9168,8200,8561.52,168807.2518,00:00.0,1468392820.7608037,1367382,81474.59507,708958944.1586587,0
5/12/2020,8562.04,8978.26,8528.78,8810.79,86522.78007,00:00.0,760195457.0509585,784859,40570.3174,356508014.1884676,0
5/13/2020,8810.99,9398,8792.99,9309.37,92466.27402,00:00.0,839725719.9602077,869216,43648.35466,396713970.0443314,0
5/14/2020,9309.35,9939,9256.76,9791.98,129565.3775,00:00.0,1247456797.813666,1199530,63438.51099,611313934.3913236,0
5/15/2020,9791.97,9845.62,9150,9316.42,115890.7615,00:00.0,1099721375.8919055,1055630,55397.12343,525813199.3366492,0
5/16/2020,9315.96,9588,9220,9381.27,59587.62786,00:00.0,560547005.0259086,692028,28861.3682,271542836.2138013,0
5/17/2020,9380.81,9888,9322.1,9680.04,68647.76432,00:00.0,663088800.8,722718,34734.03499,335478915.9764369,0
5/18/2020,9681.11,9950,9464.23,9733.93,82006.60358,00:00.0,797622297.3261682,794292,40242.84299,391957586.2005776,0
5/19/2020,9733.93,9897.21,9474,9775.53,78539.76045,00:00.0,760713946.0085461,773581,37821.71931,366745428.2081609,0
5/20/2020,9775.13,9842,9326,9511.43,74923.73809,00:00.0,721190802.7634026,731189,33481.79668,322416331.9624527,0
